pid,name,cpu_usage,memory_usage,read_bytes,write_bytes,status,create_time,nice,n_threads,cores
2114,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:55,0,1,2
2115,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:55,0,1,2
2118,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:56,0,1,2
2121,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:57,0,1,2
2193,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:58,0,1,2
2183,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:57,0,1,2
2182,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:57,0,1,2
2178,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:57,0,1,2
2172,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 16:59,0,1,2
2168,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:57,0,1,2
2166,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:57,0,1,2
1997,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:52,0,1,2
2165,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:57,0,1,2
2153,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:56,0,1,2
2152,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:56,0,1,2
2147,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:58,0,1,2
2146,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:58,0,1,2
2142,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:56,0,1,2
2140,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:56,0,1,2
2124,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:58,0,1,2
2159,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:58,0,1,2
1803,xrdp,0,0.00B,0.00B,40.00KB,zombie,10-04-2021 00:46,0,1,2
1996,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:52,0,1,2
1992,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 16:53,0,1,2
1877,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1876,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1875,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1873,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1872,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1862,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:48,0,1,2
1854,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:49,0,1,2
1850,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:48,0,1,2
1848,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:48,0,1,2
1847,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:48,0,1,2
1843,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:49,0,1,2
1833,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:47,0,1,2
1832,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:47,0,1,2
1822,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:47,0,1,2
1818,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:47,0,1,2
1887,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1888,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1889,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1890,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:49,0,1,2
1983,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:51,0,1,2
1982,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:51,0,1,2
1981,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:51,0,1,2
1968,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 00:51,0,1,2
1967,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:51,0,1,2
1966,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:51,0,1,2
1963,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:52,0,1,2
1995,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:52,0,1,2
1951,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:50,0,1,2
1942,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:50,0,1,2
1941,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:52,0,1,2
1938,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:50,0,1,2
1937,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:51,0,1,2
1924,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 00:50,0,1,2
1915,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:50,0,1,2
1906,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 16:50,0,1,2
1950,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 16:52,0,1,2
7331,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 03:02,0,1,2
7027,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 02:52,0,1,2
7343,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 03:03,0,1,2
12006,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:30,0,1,2
12005,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:30,0,1,2
12004,xrdp,0,0.00B,0.00B,28.00KB,zombie,10-04-2021 22:30,0,1,2
12003,xrdp,0,0.00B,0.00B,40.00KB,zombie,10-04-2021 22:30,0,1,2
12002,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:30,0,1,2
12001,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:30,0,1,2
12000,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:30,0,1,2
11995,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:35,0,1,2
11957,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:34,0,1,2
11956,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:29,0,1,2
11955,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:29,0,1,2
11945,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:29,0,1,2
11944,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:34,0,1,2
11936,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:29,0,1,2
11934,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:29,0,1,2
12007,xrdp,0,0.00B,0.00B,28.00KB,zombie,10-04-2021 22:30,0,1,2
11926,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:29,0,1,2
12008,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:30,0,1,2
12022,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:36,0,1,2
12084,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:34,0,1,2
12083,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:34,0,1,2
12073,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:33,0,1,2
12071,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:38,0,1,2
12065,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:33,0,1,2
12064,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:33,0,1,2
12060,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:32,0,1,2
12055,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:32,0,1,2
12053,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:32,0,1,2
12043,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:31,0,1,2
12042,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:31,0,1,2
12039,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:32,0,1,2
12038,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:32,0,1,2
12028,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:31,0,1,2
12024,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:30,0,1,2
12012,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:35,0,1,2
12093,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:34,0,1,2
11923,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:28,0,1,2
11921,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:33,0,1,2
11845,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:25,0,1,2
11816,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:25,0,1,2
11798,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:24,0,1,2
11793,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:30,0,1,2
11792,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:29,0,1,2
11783,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:23,0,1,2
11781,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:23,0,1,2
11775,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:29,0,1,2
11772,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:23,0,1,2
11771,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:23,0,1,2
11770,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:23,0,1,2
11769,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:23,0,1,2
11768,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:23,0,1,2
11758,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:22,0,1,2
11756,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:22,0,1,2
11849,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:30,0,1,2
11922,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:28,0,1,2
11850,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:30,0,1,2
11855,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:25,0,1,2
11913,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:28,0,1,2
11905,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:28,0,1,2
11902,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:27,0,1,2
11901,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:27,0,1,2
11900,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:27,0,1,2
11893,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:27,0,1,2
11890,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:27,0,1,2
11889,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:27,0,1,2
11884,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:31,0,1,2
11878,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:27,0,1,2
11876,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:26,0,1,2
11875,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:26,0,1,2
11873,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:31,0,1,2
11866,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:26,0,1,2
11863,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:31,0,1,2
11854,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:25,0,1,2
11747,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:22,0,1,2
12095,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:34,0,1,2
12140,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:35,0,1,2
12462,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:51,0,1,2
12461,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:51,0,1,2
12460,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:51,0,1,2
12454,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:45,0,1,2
12453,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:46,0,1,2
12438,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:50,0,1,2
12401,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:49,0,1,2
12398,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:49,0,1,2
12397,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:49,0,1,2
12389,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:49,0,1,2
12388,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:49,0,1,2
12387,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:49,0,1,2
12379,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:44,0,1,2
12370,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:44,0,1,2
12365,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:43,0,1,2
12463,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:45,0,1,2
12364,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:43,0,1,2
12471,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:51,0,1,2
12477,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:46,0,1,2
12524,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:48,0,1,2
12522,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:48,0,1,2
12519,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:49,0,1,2
12518,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:49,0,1,2
12511,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:47,0,1,2
12509,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:53,0,1,2
12501,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:49,0,1,2
12500,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:53,0,1,2
12491,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:48,0,1,2
12490,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:47,0,1,2
12489,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:48,0,1,2
12487,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:52,0,1,2
12486,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:48,0,1,2
12480,loop3,0,0.00B,992.00KB,0.00B,sleeping,08-02-2021 15:18,-20,1,2
12478,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:46,0,1,2
12475,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:46,0,1,2
12096,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:34,0,1,2
12362,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:48,0,1,2
12351,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:44,0,1,2
12218,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:43,0,1,2
12217,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:43,0,1,2
12209,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:43,0,1,2
12208,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:43,0,1,2
12202,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:37,0,1,2
12193,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:42,0,1,2
12191,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:37,0,1,2
12174,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:37,0,1,2
12172,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:36,0,1,2
12158,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:35,0,1,2
12157,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:35,0,1,2
12145,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:35,0,1,2
12144,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:40,0,1,2
12142,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:35,0,1,2
12141,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:35,0,1,2
12230,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:39,0,1,2
12356,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:43,0,1,2
12235,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:39,0,1,2
12279,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:41,0,1,2
12346,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:42,0,1,2
12342,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:44,0,1,2
12341,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:47,0,1,2
12330,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:46,0,1,2
12328,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:42,0,1,2
12323,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:41,0,1,2
12315,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:41,0,1,2
12313,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:41,0,1,2
12311,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:41,0,1,2
12308,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:42,0,1,2
12300,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 05:41,0,1,2
12297,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:40,0,1,2
12296,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:40,0,1,2
12288,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:41,0,1,2
12287,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 22:41,0,1,2
12269,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 22:40,0,1,2
11746,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:28,0,1,2
11745,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:22,0,1,2
11741,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:27,0,1,2
10987,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:54,0,1,2
10976,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:05,0,1,2
10963,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:53,0,1,2
10962,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:53,0,1,2
10957,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:56,0,1,2
7335,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 19:45,0,1,2
10949,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:52,0,1,2
10933,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:52,0,1,2
10930,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:51,0,1,2
10922,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:55,0,1,2
10921,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:04,0,1,2
10919,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:51,0,1,2
10909,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:50,0,1,2
10908,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:50,0,1,2
10907,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:50,0,1,2
10990,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:58,0,1,2
10899,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:50,0,1,2
10992,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:06,0,1,2
11004,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:07,0,1,2
11072,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:09,0,1,2
11071,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:09,0,1,2
11070,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:09,0,1,2
11067,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 21:56,0,1,2
11060,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:09,0,1,2
11056,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:56,0,1,2
11049,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:08,0,1,2
11048,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:56,0,1,2
11047,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:08,0,1,2
11045,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:55,0,1,2
11044,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:55,0,1,2
11036,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:08,0,1,2
11035,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:08,0,1,2
11021,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:59,0,1,2
11011,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:59,0,1,2
11001,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:06,0,1,2
11079,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:57,0,1,2
10890,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:03,0,1,2
10878,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:54,0,1,2
10757,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:45,0,1,2
10756,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:59,0,1,2
10755,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:45,0,1,2
10746,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:59,0,1,2
10737,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:49,0,1,2
10735,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:58,0,1,2
10715,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 04:48,0,1,2
10702,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:48,0,1,2
10701,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:48,0,1,2
10698,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:44,0,1,2
10696,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:57,0,1,2
10689,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:47,0,1,2
10684,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 11:56,0,1,2
10683,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:56,0,1,2
10682,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 11:56,0,1,2
10758,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:45,0,1,2
10880,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:02,0,1,2
10783,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:46,0,1,2
10793,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 21:46,0,1,2
10877,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:02,0,1,2
10870,xrdp,0,0.00B,0.00B,40.00KB,zombie,10-04-2021 21:50,0,1,2
10866,xrdp,0,0.00B,0.00B,28.00KB,zombie,10-04-2021 04:54,0,1,2
10865,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 04:54,0,1,2
10864,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:02,0,1,2
10856,xrdp,0,0.00B,0.00B,36.00KB,zombie,10-04-2021 21:49,0,1,2
10847,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:49,0,1,2
10835,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:00,0,1,2
10827,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:48,0,1,2
10824,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:00,0,1,2
10816,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 21:47,0,1,2
10815,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:51,0,1,2
10814,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:51,0,1,2
10795,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:50,0,1,2
10794,xrdp,0,0.00B,0.00B,56.00KB,zombie,10-04-2021 21:46,0,1,2
10784,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 04:50,0,1,2
11080,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:00,0,1,2
11089,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:00,0,1,2
11090,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:00,0,1,2
11635,xrdp,0,0.00B,0.00B,32.00KB,zombie,10-04-2021 05:18,0,1,2
11630,xrdp,0,0.00B,0.00B,36.00KB,zombie,11-04-2021 12:24,0,1,2
11629,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:24,0,1,2
11628,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:24,0,1,2
11604,xrdp,0,0.00B,0.00B,32.00KB,zombie,11-04-2021 12:23,0,1,2
